관리기관명,소재지도로명주소,소재지지번주소,설치목적구분,카메라대수,카메라화소수,촬영방면정보,위도,경도,법정동
서울특별시 도봉구청,서울특별시 도봉구 쌍문3동 550-4(수우교)(우이천),,재난재해,1,,360도 전방면,37.644494,127.028827,서울특별시 도봉구 쌍문동
서울특별시 도봉구청,서울특별시 도봉구 노해로55길 13 민경미용실 앞 전주,,생활방범,1,,360도 전방면,37.6516452,127.0321996,서울특별시 도봉구 쌍문동
서울특별시 도봉구청,서울특별시 도봉구 노해로 201-9 다우빌라 건너편,,생활방범,1,,360도 전방면,37.6515241,127.0306272,서울특별시 도봉구 쌍문동
서울특별시 도봉구청,서울특별시 도봉구 노해로49길 36,,생활방범,1,,360도 전방면,37.6522,127.030112,서울특별시 도봉구 쌍문동
서울특별시 도봉구청,서울특별시 도봉구 시루봉로 53 동북초교 정문앞 건널목 삼거리,,어린이보호,1,,360도 전방면,37.6554484,127.0280479,서울특별시 도봉구 쌍문동
서울특별시 도봉구청,서울특별시 도봉구 시루봉로 67 선덕중교 후문 파리바케트빵집 맞은편,,어린이보호,1,,360도 전방면,37.6567099,127.0275724,서울특별시 도봉구 쌍문동
서울특별시 도봉구청,서울특별시 도봉구 시루봉로2길 62 미라보아파트 정문 근처,,어린이보호,1,,360도 전방면,37.6555333,127.031272,서울특별시 도봉구 쌍문동
서울특별시 도봉구청,서울특별시 도봉구 노해로57길 94 창경초교 정문옆쪽 정자앞 사거리,,어린이보호,1,,360도 전방면,37.6553072,127.03453,서울특별시 도봉구 쌍문동
서울특별시 도봉구청,"서울특별시 도봉구 해등로25길 32 창경초교,한양아파트5차 한양플라자슈퍼 맞은편",,어린이보호,1,,360도 전방면,37.6564157,127.0331876,서울특별시 도봉구 쌍문동
서울특별시 도봉구청,서울특별시 도봉구 노해로 209-25 한신초교 정문 옆 삼거리,,어린이보호,1,,360도 전방면,37.6522718,127.0309703,서울특별시 도봉구 쌍문동
서울특별시 도봉구청,서울특별시 도봉구 시루봉로 2 숭미초교 삼거리,,어린이보호,1,,360도 전방면,37.650939,127.0287601,서울특별시 도봉구 쌍문동
서울특별시 도봉구청,서울특별시 도봉구 해등로 241-14 국민은행 365 앞,,어린이보호,1,,360도 전방면,37.6577411,127.0297855,서울특별시 도봉구 쌍문동
서울특별시 도봉구청,서울특별시 도봉구 해등로26길20 발바닥공원 입구,,어린이보호,1,,360도 전방면,37.6601289,127.033708,서울특별시 도봉구 쌍문동
서울특별시 도봉구청,서울특별시 도봉구 시루봉로6길86 현대2차A 202동 담벼락,,어린이보호,1,,360도 전방면,37.659233,127.031536,서울특별시 도봉구 쌍문동
서울특별시 도봉구청,서울특별시 도봉구 노해로 217 예근어린이집,,어린이보호,1,,360도 전방면,37.651076,127.03237,서울특별시 도봉구 쌍문동
서울특별시 도봉구청,서울특별시 도봉구 쌍문1동 267(산 83-2 둘리(쌍문)근린공원 청심천지구),,생활방범,1,,360도 전방면,37.65426,127.03085,서울특별시 도봉구 쌍문동
서울특별시 도봉구청,서울특별시 도봉구 쌍문1동 산 80-1번지일대 청소년 문화의집 뒤쪽 공원(둘리근린공원),,생활방범,1,,360도 전방면,37.6544077,127.0288068,서울특별시 도봉구 쌍문동
서울특별시 도봉구청,서울특별시 도봉구 쌍문1동 산 82번지일대 정의여고 뒤 체육시설 밀집지역(둘리근린공원),,생활방범,1,,360도 전방면,37.6530289,127.029041,서울특별시 도봉구 쌍문동
서울특별시 도봉구청,서울특별시 도봉구 쌍문2동 152-2번지 쌍문어린이놀이터 주변(쌍문동 81-276 윗쪽)(둘리근린공원),,생활방범,1,,360도 전방면,37.6537599,127.0335149,서울특별시 도봉구 쌍문동
서울특별시 도봉구청,서울특별시 도봉구 시루봉로6길 33 (발바닥공원),,생활방범,1,,360도 전방면,37.660167,127.0331719,서울특별시 도봉구 쌍문동
서울특별시 도봉구청,서울특별시 도봉구 쌍문동 산82번지 유아숲체험장1,,생활방범,1,,360도 전방면,37.652825,127.029989,서울특별시 도봉구 쌍문동
서울특별시 도봉구청,서울특별시 도봉구 쌍문동 산82번지 유아숲체험장2,,생활방범,1,,360도 전방면,37.6528009,127.02974,서울특별시 도봉구 쌍문동
서울특별시 도봉구청,서울특별시 도봉구 쌍문동 산82번지 유아숲체험장3,,생활방범,1,,360도 전방면,37.6526709,127.0295749,서울특별시 도봉구 쌍문동
서울특별시 도봉구청,서울특별시 도봉구 해등로 218 금호아파트 앞,,교통단속,1,,360도 전방면,37.6581119,127.0329191,서울특별시 도봉구 쌍문동
서울특별시 도봉구청,서울특별시 도봉구 해등로 241-14 국민은행 365 앞,,교통단속,1,,360도 전방면,37.6577411,127.0297855,서울특별시 도봉구 쌍문동
서울특별시 도봉구청,서울특별시 도봉구 해등로26길20 발바닥공원 입구,,교통단속,1,,360도 전방면,37.6601289,127.033708,서울특별시 도봉구 쌍문동
서울특별시 도봉구청,서울특별시 도봉구 시루봉로6길86 현대2차A 202동 담벼락,,교통단속,1,,360도 전방면,37.6591159,127.031069,서울특별시 도봉구 쌍문동
서울특별시 도봉구청,서울특별시 도봉구 노해로217,,교통단속,1,,360도 전방면,37.651076,127.03237,서울특별시 도봉구 쌍문동
서울특별시 도봉구청,서울특별시 도봉구 도봉구 시루봉로6길 53,서울특별시 도봉구 쌍문동 50,생활방범,1,,360도전방면,37.6591984,127.0306616,서울특별시 도봉구 쌍문동
서울특별시 도봉구청,서울특별시 도봉구 도봉로110나길 42,서울특별시 도봉구 창동 657-45,생활방범,1,,360도전방면,37.6478109,127.0354636,서울특별시 도봉구 창동
서울특별시 도봉구청,서울특별시 도봉구 도봉로118길 37,서울특별시 도봉구 창1동 662-54,생활방범,1,,360도전방면,37.6489316,127.0372113,서울특별시 도봉구 창동
서울특별시 도봉구청,서울특별시 도봉구 노해로 66,서울특별시 도봉구 창동 370,생활방범,1,,360도전방면,37.6474354,127.0480903,서울특별시 도봉구 창동
서울특별시 도봉구청,서울특별시 도봉구 도봉로 484 쌍문역 1번출구,,생활방범,1,,360도 전방면,37.6492094,127.0353657,서울특별시 도봉구 창동
서울특별시 도봉구청,서울특별시 도봉구 도봉로 484 쌍문역 2번출구,,생활방범,1,,360도 전방면,37.6477389,127.0344217,서울특별시 도봉구 창동
서울특별시 도봉구청,서울특별시 도봉구 도봉로120길 16 영광교회 앞,,생활방범,1,,360도 전방면,37.6505628,127.0369585,서울특별시 도봉구 창동
서울특별시 도봉구청,서울특별시 도봉구 도봉로118길 15 창문어린이집 앞,,생활방범,1,,360도 전방면,37.648803,127.036161,서울특별시 도봉구 창동
서울특별시 도봉구청,서울특별시 도봉구 도봉로110나길 54-5 창동 하이빌,,생활방범,1,,360도 전방면,37.6484129,127.036028,서울특별시 도봉구 창동
서울특별시 도봉구청,서울특별시 도봉구 노해로62길 51-10 금성파크빌1동앞,,생활방범,1,,360도 전방면,37.648943,127.038559,서울특별시 도봉구 창동
서울특별시 도봉구청,서울특별시 도봉구 도봉로110바길 29 굿모닝 부동산,,생활방범,1,,360도 전방면,37.647539,127.037279,서울특별시 도봉구 창동
서울특별시 도봉구청,서울특별시 도봉구 도봉로112길 31 헤어뱅크,,생활방범,1,,360도 전방면,37.646892,127.036513,서울특별시 도봉구 창동
서울특별시 도봉구청,서울특별시 도봉구 덕릉로 376 녹천역 1번출구 정류장 의자옆,,생활방범,1,,360도 전방면,37.6458117,127.0505845,서울특별시 도봉구 창동
서울특별시 도봉구청,서울특별시 도봉구 노해로66길 60 창동레미안 111동 입구,,생활방범,1,,360도 전방면,37.648563,127.0479801,서울특별시 도봉구 창동
서울특별시 도봉구청,서울특별시 도봉구 도봉로 116길 21 이데아폴리스앞,,생활방범,1,,360도 전방면,37.648181,127.0367629,서울특별시 도봉구 창동
서울특별시 도봉구청,서울특별시 도봉구 덕릉로 63길 92-6,,생활방범,1,,360도 전방면,37.645671,127.040363,서울특별시 도봉구 창동
서울특별시 도봉구청,서울특별시 도봉구 도봉로118길 6-8 오복보신탕,,생활방범,1,,360도 전방면,37.6487252,127.0354165,서울특별시 도봉구 창동
서울특별시 도봉구청,서울특별시 도봉구 도봉로110나길86,,생활방범,1,,360도 전방면,37.649608,127.03631,서울특별시 도봉구 창동
서울특별시 도봉구청,서울특별시 도봉구 도봉로110나길34,,생활방범,1,,360도 전방면,37.647376,127.035079,서울특별시 도봉구 창동
서울특별시 도봉구청,서울특별시 도봉구 도봉로110바길11,,생활방범,1,,360도 전방면,37.646963,127.037321,서울특별시 도봉구 창동
서울특별시 도봉구청,서울특별시 도봉구 도봉로112길63-5,,생활방범,1,,360도 전방면,37.6473209,127.038256,서울특별시 도봉구 창동
서울특별시 도봉구청,서울특별시 도봉구 도봉로110바길4-9,,생활방범,1,,360도 전방면,37.646585,127.037985,서울특별시 도봉구 창동
서울특별시 도봉구청,서울특별시 도봉구 도봉로112길 16,,생활방범,1,,360도 전방면,37.646793,127.035614,서울특별시 도봉구 창동
서울특별시 도봉구청,서울특별시 도봉구 도봉로114길 73,,생활방범,1,,360도 전방면,37.647655,127.038321,서울특별시 도봉구 창동
서울특별시 도봉구청,서울특별시 도봉구 노해로66길 60 창일중 후문쪽 창동주공아파트 321동앞 삼거리,,어린이보호,1,,360도 전방면,37.6492756,127.0461193,서울특별시 도봉구 창동
서울특별시 도봉구청,서울특별시 도봉구 덕릉로 358 녹천지하차도앞 삼거리,,어린이보호,1,,360도 전방면,37.645301,127.0489723,서울특별시 도봉구 창동
서울특별시 도봉구청,서울특별시 도봉구 노해로 264 프로모터스 맞은편,,어린이보호,1,,360도 전방면,37.6513479,127.03771,서울특별시 도봉구 창동
서울특별시 도봉구청,서울특별시 도봉구 해등로 71 금호빌라 앞,,어린이보호,1,,360도 전방면,37.649878,127.041774,서울특별시 도봉구 창동
서울특별시 도봉구청,서울특별시 도봉구 해등로45 창1동 치안센터 앞,,어린이보호,1,,360도 전방면,37.6480941,127.0434723,서울특별시 도봉구 창동
서울특별시 도봉구청,서울특별시 도봉구 노해로 66길 95 창일초교,,어린이보호,1,,360도 전방면,37.646995,127.0486334,서울특별시 도봉구 창동
서울특별시 도봉구청,서울특별시 도봉구 해등로3길 48-11 (창골운동장1)(고정형),,생활방범,1,,360도 전방면,37.6479209,127.0407588,서울특별시 도봉구 창동
서울특별시 도봉구청,서울특별시 도봉구 해등로3길 48-11 (창골운동장2)(고정형),,생활방범,1,,360도 전방면,37.648266,127.0399573,서울특별시 도봉구 창동
서울특별시 도봉구청,서울특별시 도봉구 해등로3길 48-11 (창골운동장3)(고정형),,생활방범,1,,360도 전방면,37.647775,127.0413195,서울특별시 도봉구 창동
서울특별시 도봉구청,서울특별시 도봉구 해등로3길 48-11 (창골운동장4)(고정형),,생활방범,1,,360도 전방면,37.6487774,127.0413145,서울특별시 도봉구 창동
서울특별시 도봉구청,서울특별시 도봉구 해등로3길 48-11 (창골운동장5)(고정형),,생활방범,1,,360도 전방면,37.6470119,127.0401011,서울특별시 도봉구 창동
서울특별시 도봉구청,서울특별시 도봉구 창1동 354 (반석 어린이 공원),,생활방범,1,,360도 전방면,37.6470789,127.0412428,서울특별시 도봉구 창동
서울특별시 도봉구청,서울특별시 도봉구 창1동 663-1 (꿈동산 어린이 공원),,생활방범,1,,360도 전방면,37.6501754,127.0367486,서울특별시 도봉구 창동
서울특별시 도봉구청,서울특별시 도봉구 창1동 산157번지 (초안산 근린공원 1),,생활방범,1,,360도 전방면,37.6486519,127.0449639,서울특별시 도봉구 창동
서울특별시 도봉구청,서울특별시 도봉구 창1동 산157번지 (초안산 근린공원 2),,생활방범,1,,360도 전방면,37.6483974,127.0455749,서울특별시 도봉구 창동
서울특별시 도봉구청,서울특별시 도봉구 창1동 산157번지 (초안산 근린공원 3),,생활방범,1,,360도 전방면,37.6487802,127.0455808,서울특별시 도봉구 창동
서울특별시 도봉구청,서울특별시 도봉구 창1동 산157번지 (초안산 근린공원 4),,생활방범,1,,360도 전방면,37.6482935,127.0462603,서울특별시 도봉구 창동
서울특별시 도봉구청,서울특별시 도봉구 창1동 산157번지 (초안산 근린공원 5),,생활방범,1,,360도 전방면,37.6473523,127.0453363,서울특별시 도봉구 창동
서울특별시 도봉구청,서울특별시 도봉구 창1동 산31-1번지일대 금성파크빌안쪽(공원녹지과 조경창고 주변),,생활방범,1,,360도 전방면,37.6490911,127.03953,서울특별시 도봉구 창동
서울특별시 도봉구청,서울특별시 도봉구 창1동 산 51-3번지일대 중흥S클래스 뒷편(평화방수 주변),,생활방범,1,,360도 전방면,37.647789,127.0395548,서울특별시 도봉구 창동
서울특별시 도봉구청,서울특별시 도봉구 창1동 산 137-1번지일대 창동종합사회복지관 뒤 공원,,생활방범,1,,360도 전방면,37.6455233,127.0455561,서울특별시 도봉구 창동
서울특별시 도봉구청,서울특별시 도봉구 창1동 산 167-1번지일대 주공4단지 내 공원,,생활방범,1,,360도 전방면,37.645045,127.049381,서울특별시 도봉구 창동
서울특별시 도봉구청,서울특별시 도봉구 창1동 347-3번지 창1동 (은행나무 어린이공원),,생활방범,1,,360도 전방면,37.64961,127.043671,서울특별시 도봉구 창동
서울특별시 도봉구청,서울특별시 도봉구 창1동 산184-5 (초안산 세대공감 공원_정자뒤),,생활방범,1,,360도 전방면,37.6437975,127.0461952,서울특별시 도봉구 창동
서울특별시 도봉구청,서울특별시 도봉구 창1동 산184-5 (초안산 세대공감 공원_화장실앞),,생활방범,1,,360도 전방면,37.643621,127.047082,서울특별시 도봉구 창동
서울특별시 도봉구청,서울특별시 도봉구 창1동 산184-5 (초안산 세대공감 공원_정문입구),,생활방범,1,,360도 전방면,37.6443809,127.0465299,서울특별시 도봉구 창동
서울특별시 도봉구청,서울특별시 도봉구 창1동 산177 (초안산 세대공감 공원_창골어린이공원옆),,생활방범,1,,360도 전방면,37.6430942,127.0479455,서울특별시 도봉구 창동
서울특별시 도봉구청,서울특별시 도봉구 창1동 367 뱃골어린이공원,,생활방범,1,,360도 전방면,37.6454689,127.045162,서울특별시 도봉구 창동
서울특별시 도봉구청,서울특별시 도봉구 창1동 381 창골어린이공원,,생활방범,1,,360도 전방면,37.6430816,127.0486145,서울특별시 도봉구 창동
서울특별시 도봉구청,서울특별시 도봉구 창동 산144번지 초안산 야생화원 입구,,생활방범,1,,360도 전방면,37.6472877,127.0434269,서울특별시 도봉구 창동
서울특별시 도봉구청,서울특별시 도봉구 창동 산144번지 초안산 야생화원 안쪽,,생활방범,1,,360도 전방면,37.646898,127.0435741,서울특별시 도봉구 창동
서울특별시 도봉구청,서울특별시 도봉구 창1동 368(밤골어린이공원),,생활방범,1,,360도 전방면,37.6486999,127.045813,서울특별시 도봉구 창동
서울특별시 도봉구청,서울특별시 도봉구 창동 산24번지 초안산근린1,,생활방범,1,,360도 전방면,37.649036,127.039418,서울특별시 도봉구 창동
서울특별시 도봉구청,서울특별시 도봉구 창동 산24번지 초안산근린2,,생활방범,1,,360도 전방면,37.649667,127.0395319,서울특별시 도봉구 창동
서울특별시 도봉구청,서울특별시 도봉구 도봉로110길 12 KT도봉지사 사거리,,교통단속,1,,360도 전방면,37.6462387,127.0344352,서울특별시 도봉구 창동
서울특별시 도봉구청,서울특별시 도봉구 노해로 264 프로모터스 맞은편,,교통단속,1,,360도 전방면,37.6513479,127.03771,서울특별시 도봉구 창동
서울특별시 도봉구청,서울특별시 도봉구 해등로 71 금호빌라 앞,,교통단속,1,,360도 전방면,37.649878,127.041774,서울특별시 도봉구 창동
서울특별시 도봉구청,서울특별시 도봉구 해등로45 창1동 치안센터 앞,,교통단속,1,,360도 전방면,37.6480941,127.0434723,서울특별시 도봉구 창동
서울특별시 도봉구청,서울특별시 도봉구 노해로66길95(버스정류장옆),,교통단속,1,,360도 전방면,37.646995,127.0486334,서울특별시 도봉구 창동
서울특별시 도봉구청,서울특별시 도봉구 노해로66길 60(창일중 후문쪽 창동주공아파트 321동앞 삼거리),,교통단속,1,,360도 전방면,37.6492756,127.0461193,서울특별시 도봉구 창동
서울특별시 도봉구청,서울특별시 도봉구 덕릉로63가길 50,서울특별시 도봉구 창동 593-21,생활방범,1,,360도전방면,37.6430913,127.0376719,서울특별시 도봉구 창동
서울특별시 도봉구청,서울특별시 도봉구 덕릉로59다길 14-6,서울특별시 도봉구 창동 581-29,생활방범,1,,360도전방면,37.6402934,127.0377545,서울특별시 도봉구 창동
서울특별시 도봉구청,서울특별시 도봉구 우이천로16길 6-4,서울특별시 도봉구 창동 553-37,생활방범,1,,360도전방면,37.6381332,127.0350494,서울특별시 도봉구 창동
서울특별시 도봉구청,서울특별시 도봉구 우이천로22길 30,서울특별시 도봉구 창동 645-4,생활방범,1,,360도전방면,37.6425337,127.0343727,서울특별시 도봉구 창동
서울특별시 도봉구청,서울특별시 도봉구 도봉로104길 104 해바라기 빌라 모퉁이,,생활방범,1,,360도 전방면,37.643583,127.037906,서울특별시 도봉구 창동
서울특별시 도봉구청,서울특별시 도봉구 도봉로106길 59 세븐일레븐 편의점앞,,생활방범,1,,360도 전방면,37.6447743,127.0359415,서울특별시 도봉구 창동
서울특별시 도봉구청,서울특별시 도봉구 도봉로108길 91 대성수퍼앞,,생활방범,1,,360도 전방면,37.6457982,127.0389929,서울특별시 도봉구 창동
서울특별시 도봉구청,서울특별시 도봉구 도봉로104길 142 창고개어린이공원 입구 천사슈퍼,,생활방범,1,,360도 전방면,37.6447055,127.0396097,서울특별시 도봉구 창동
서울특별시 도봉구청,서울특별시 도봉구 덕릉로63가길 18 수현공판장 앞,,생활방범,1,,360도 전방면,37.6435636,127.0393146,서울특별시 도봉구 창동
서울특별시 도봉구청,서울특별시 도봉구 덕릉로61길 26 성원하이츠,,생활방범,1,,360도 전방면,37.6416131,127.0390671,서울특별시 도봉구 창동
서울특별시 도봉구청,서울특별시 도봉구 덕릉로59차길 24 대동건축 인테리어앞,,생활방범,1,,360도 전방면,37.6406459,127.035447,서울특별시 도봉구 창동
서울특별시 도봉구청,서울특별시 도봉구 덕릉로53길 35 유성페인트 앞,,생활방범,1,,360도 전방면,37.638776,127.035669,서울특별시 도봉구 창동
서울특별시 도봉구청,서울특별시 도봉구 도봉로110아길 18 보헤미안 미용실,,생활방범,1,,360도 전방면,37.6455666,127.0375254,서울특별시 도봉구 창동
서울특별시 도봉구청,서울특별시 도봉구 덕릉로 59길 31 동진빌라맨션 앞,,생활방범,1,,360도 전방면,37.6409719,127.037831,서울특별시 도봉구 창동
서울특별시 도봉구청,서울특별시 도봉구 덕릉로 59길 67 삼일맨션 앞,,생활방범,1,,360도 전방면,37.6416279,127.03627,서울특별시 도봉구 창동
서울특별시 도봉구청,서울특별시 도봉구 도봉로 110마길 37 리치빌빌라 103동,,생활방범,1,,360도 전방면,37.6444559,127.03646,서울특별시 도봉구 창동
서울특별시 도봉구청,서울특별시 도봉구 덕릉로 53길 54 한신빌라 앞,,생활방범,1,,360도 전방면,37.639536,127.034953,서울특별시 도봉구 창동
서울특별시 도봉구청,서울특별시 도봉구 도봉로 104길 129-12,,생활방범,1,,360도 전방면,37.645057,127.038713,서울특별시 도봉구 창동
서울특별시 도봉구청,서울특별시 도봉구 덕릉로 59가길 26,,생활방범,1,,360도 전방면,37.6395869,127.037985,서울특별시 도봉구 창동
서울특별시 도봉구청,서울특별시 도봉구 덕릉로53길 16 공원입구,,생활방범,1,,360도 전방면,37.63821,127.036614,서울특별시 도봉구 창동
서울특별시 도봉구청,서울특별시 도봉구 도봉로110가길 16 골목전신주,,생활방범,1,,360도 전방면,37.6457339,127.033755,서울특별시 도봉구 창동
서울특별시 도봉구청,서울특별시 도봉구 도봉로108길 33,,생활방범,1,,360도 전방면,37.645429,127.0357439,서울특별시 도봉구 창동
서울특별시 도봉구청,서울특별시 도봉구 도봉로106길13,,생활방범,1,,360도 전방면,37.64472,127.033537,서울특별시 도봉구 창동
서울특별시 도봉구청,서울특별시 도봉구 덕릉로63길20,,생활방범,1,,360도 전방면,37.642257,127.040527,서울특별시 도봉구 창동
서울특별시 도봉구청,서울특별시 도봉구 도봉로110라길70-21,,생활방범,1,,360도 전방면,37.642502,127.035195,서울특별시 도봉구 창동
서울특별시 도봉구청,서울특별시 도봉구 덕릉로59길51,,생활방범,1,,360도 전방면,37.642502,127.0368189,서울특별시 도봉구 창동
서울특별시 도봉구청,서울특별시 도봉구 덕릉로59아길 17 대우A 101동 앞,,어린이보호,1,,360도 전방면,37.6425139,127.036496,서울특별시 도봉구 창동
서울특별시 도봉구청,서울특별시 도봉구 덕릉로63길47 윤주성도시락,,어린이보호,1,,360도 전방면,37.643563,127.040364,서울특별시 도봉구 창동
서울특별시 도봉구청,서울특별시 도봉구 덕릉로59길16 T월드 핸폰가게 앞,,어린이보호,1,,360도 전방면,37.640498,127.038769,서울특별시 도봉구 창동
서울특별시 도봉구청,"서울특별시 도봉구 덕릉로59아길 17(창2동 804, 한별유치원)",,어린이보호,1,,360도 전방면,37.6419989,127.03833,서울특별시 도봉구 창동
서울특별시 도봉구청,"서울특별시 도봉구 덕릉로59길 73-9(창2동 632-74, 창2동 어린이집 앞)",,어린이보호,1,,360도 전방면,37.6413709,127.0353219,서울특별시 도봉구 창동
서울특별시 도봉구청,서울특별시 도봉구 창2동 624-16 (다람쥐 어린이 공원),,생활방범,1,,360도 전방면,37.645204,127.034933,서울특별시 도봉구 창동
서울특별시 도봉구청,서울특별시 도봉구 창2동 630-4 (달내 어린이 공원),,생활방범,1,,360도 전방면,37.6426706,127.0351473,서울특별시 도봉구 창동
서울특별시 도봉구청,서울특별시 도봉구 창2동 608-12 (창고개 어린이 공원),,생활방범,1,,360도 전방면,37.6448226,127.0394711,서울특별시 도봉구 창동
서울특별시 도봉구청,서울특별시 도봉구 창2동 553-8 (장미 어린이 공원),,생활방범,1,,360도 전방면,37.638134,127.036308,서울특별시 도봉구 창동
서울특별시 도봉구청,서울특별시 도봉구 창1동 산 133번지일대 창림초교 뒤 운동시설 주변,,생활방범,1,,360도 전방면,37.6443239,127.041782,서울특별시 도봉구 창동
서울특별시 도봉구청,서울특별시 도봉구 창2동 582-22번지 창2동 마을공원 내,,생활방범,1,,360도 전방면,37.6410369,127.036209,서울특별시 도봉구 창동
서울특별시 도봉구청,서울특별시 도봉구 창동 산139-7(초안산근린공원 등산로 입구),,생활방범,1,,360도 전방면,37.6448499,127.041039,서울특별시 도봉구 창동
서울특별시 도봉구청,서울특별시 도봉구 덕릉로59아길 17 대우A 101동 앞,,교통단속,1,,360도 전방면,37.6425139,127.036496,서울특별시 도봉구 창동
서울특별시 도봉구청,서울특별시 도봉구 덕릉로63길47 윤주성도시락,,교통단속,1,,360도 전방면,37.643563,127.040364,서울특별시 도봉구 창동
서울특별시 도봉구청,서울특별시 도봉구 덕릉로59길16 T월드 핸폰가게 앞,,교통단속,1,,360도 전방면,37.640498,127.038769,서울특별시 도봉구 창동
서울특별시 도봉구청,서울특별시 도봉구 덕릉로60길 135-70,서울특별시 도봉구 창동 474-15,생활방범,1,,360도전방면,37.6346659,127.0434433,서울특별시 도봉구 창동
서울특별시 도봉구청,서울특별시 도봉구 우이천로 138,서울특별시 도봉구 창동 518-12,생활방범,1,,360도전방면,37.6332235,127.039689,서울특별시 도봉구 창동
서울특별시 도봉구청,서울특별시 도봉구 우이천로 156,서울특별시 도봉구 창동 525-27,생활방범,1,,360도전방면,37.6346442,127.0386703,서울특별시 도봉구 창동
서울특별시 도봉구청,서울특별시 도봉구 덕릉로60길 78,서울특별시 도봉구 창동 456-13,생활방범,1,,360도전방면,37.6367761,127.0408964,서울특별시 도봉구 창동
서울특별시 도봉구청,서울특별시 도봉구 덕릉로60나길 16 신창어린이공원 앞,,생활방범,1,,360도 전방면,37.6399096,127.0409272,서울특별시 도봉구 창동
서울특별시 도봉구청,서울특별시 도봉구 덕릉로60길 9 삼대냉면 앞 전주,,생활방범,1,,360도 전방면,37.6396755,127.0399924,서울특별시 도봉구 창동
서울특별시 도봉구청,서울특별시 도봉구 덕릉로60아길 14 초안산식당 앞 전주,,생활방범,1,,360도 전방면,37.6384473,127.0418016,서울특별시 도봉구 창동
서울특별시 도봉구청,서울특별시 도봉구 덕릉로60자길 11 물방울 놀이터 입구,,생활방범,1,,360도 전방면,37.6376052,127.0411893,서울특별시 도봉구 창동
서울특별시 도봉구청,서울특별시 도봉구 우이천로4다길 32 국제트랜스앞 전주,,생활방범,1,,360도 전방면,37.6353846,127.0403838,서울특별시 도봉구 창동
서울특별시 도봉구청,서울특별시 도봉구 덕릉로54길 23 바다횟집앞,,생활방범,1,,360도 전방면,37.637013,127.0385979,서울특별시 도봉구 창동
서울특별시 도봉구청,서울특별시 도봉구 덕릉로60길 150 미진한우마을,,생활방범,1,,360도 전방면,37.6339712,127.0430029,서울특별시 도봉구 창동
서울특별시 도봉구청,서울특별시 도봉구 우이천로4길 24 농협사거리 전주,,생활방범,1,,360도 전방면,37.6337085,127.0407086,서울특별시 도봉구 창동
서울특별시 도봉구청,서울특별시 도봉구 덕릉로62길 112 부림맨션 가동 옆,,생활방범,1,,360도 전방면,37.6369379,127.0427015,서울특별시 도봉구 창동
서울특별시 도봉구청,서울특별시 도봉구 우이천로 4가길 14 동원연립 앞,,생활방범,1,,360도 전방면,37.634118,127.03981,서울특별시 도봉구 창동
서울특별시 도봉구청,서울특별시 도봉구 덕릉로 60다길 40 도넛스토리,,생활방범,1,,360도 전방면,37.6373529,127.038999,서울특별시 도봉구 창동
서울특별시 도봉구청,서울특별시 도봉구 덕릉로 54길 37-8,,생활방범,1,,360도 전방면,37.636296,127.0387889,서울특별시 도봉구 창동
서울특별시 도봉구청,서울특별시 도봉구 우이천로 12길 29 고기굽는마을,,생활방범,1,,360도 전방면,37.636217,127.039839,서울특별시 도봉구 창동
서울특별시 도봉구청,서울특별시 도봉구 우이천로6길 20 단독주택 전신주,,생활방범,1,,360도 전방면,37.6340739,127.0392331,서울특별시 도봉구 창동
서울특별시 도봉구청,서울특별시 도봉구 덕릉로54가길 11 주택 옆,,생활방범,1,,360도 전방면,37.637802,127.0382709,서울특별시 도봉구 창동
서울특별시 도봉구청,서울특별시 도봉구 덕릉로60길 120-3,,생활방범,1,,360도 전방면,37.6350029,127.042282,서울특별시 도봉구 창동
서울특별시 도봉구청,서울특별시 도봉구 덕릉로54길45,,생활방범,1,,360도 전방면,37.6360919,127.038138,서울특별시 도봉구 창동
서울특별시 도봉구청,서울특별시 도봉구 덕릉로62길60,,생활방범,1,,360도 전방면,37.6394209,127.0425489,서울특별시 도봉구 창동
서울특별시 도봉구청,서울특별시 도봉구 덕릉로60라길14,,생활방범,1,,360도 전방면,37.6378759,127.039828,서울특별시 도봉구 창동
서울특별시 도봉구청,서울특별시 도봉구 우이천로10길24,,생활방범,1,,360도 전방면,37.6354529,127.03958,서울특별시 도봉구 창동
서울특별시 도봉구청,서울특별시 도봉구 우이천로4라길 29 신화초교 후문 세븐일레븐 앞,,어린이보호,1,,360도 전방면,37.6328613,127.0419515,서울특별시 도봉구 창동
서울특별시 도봉구청,서울특별시 도봉구 덕릉로60길 89 신창초교 정문 모닝글로리앞,,어린이보호,1,,360도 전방면,37.63617,127.04139,서울특별시 도봉구 창동
서울특별시 도봉구청,서울특별시 도봉구 덕릉로60길 109-64 신창초교 뒤 삼거리,,어린이보호,1,,360도 전방면,37.6358115,127.0429841,서울특별시 도봉구 창동
서울특별시 도봉구청,서울특별시 도봉구 우이천로4길31 파리바게트앞 신호등,,어린이보호,1,,360도 전방면,37.633966,127.0412259,서울특별시 도봉구 창동
서울특별시 도봉구청,서울특별시 도봉구 우이천로 120 신화초교정문 횡단보도,,어린이보호,1,,360도 전방면,37.6319809,127.040863,서울특별시 도봉구 창동
